"ID","MemVal","PrimaryKey","AH_NonNoxPerenForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NoxCover","FH_NonNoxPerenGrassCover","GapCover_101_200","GapCover_200_plus","BareSoilCover","TotalFoliarCover","MeanGap","MeanMaxHeight","ScaledGap","LargeGaps","horizontal_flux_total_MD","Cluster"
"2",0.981,"16111616394616792016-09-01",2.66666667,79.66666667,6.33333333,3,0,7,2.66666667,71.66666667,13.6533333333333,4.48,0,91.3333333333333,65.0526315789474,105.566666666667,0.616223223040234,18.1333333333333,0,"C1"
"524",0.981,"20153535200515B2",0,42.57425743,0,0.99009901,7.92079208,0,0,39.6039604,6.43333333333333,0,8.91089108910891,48.5148514851485,85.8012,56.6325925925926,1.51504983388704,6.43333333333333,0.093558168,"C1"
"93",0.984,"17120712441691032017-09-01",4.66666667,32,13.33333333,1.33333333,3.33333333,8.33333333,4.66666667,25.66666667,4.57333333333333,15.9866666666667,10,62,78.925,77.9655172413793,1.01230650154799,20.56,0.018304505,"C1"
"96",0.984,"17121909052419942017-09-01",5.66666667,39.33333333,18,1.66666667,2.66666667,0,1,31,11.5733333333333,5.68,5,55,60.5373134328358,52.6551724137931,1.14969357534528,17.2533333333333,0.014145585,"C1"
"90",0.985,"17120710130815002017-09-01",14,1,18,0,0.66666667,0,0,1,10.7066666666667,0,6.66666666666667,51.3333333333333,49.1379310344828,37.1666666666667,1.32209679913407,10.7066666666667,0.019836067,"C1"
"57",0.986,"16080914253681042016-09-01",7.33333333,53.33333333,0,0.66666667,0,0,0,52,14.0533333333333,0,13,59.6666666666667,53.2786885245902,31.5862068965517,1.68677070656454,14.0533333333333,0.093355699,"C1"
"580",0.986,"2011355010501P1",0,48.51485149,0.99009901,1.98019802,0,0,0,46.53465347,5.13333333333333,0,1.98019801980198,50.4950495049505,59.3557894736841,24.3651851851852,2.43609022556391,5.13333333333333,0.184610347,"C1"
"374",0.987,"NML00000_2020_Hills_2222019-09-01",1.66666667,57.66666667,3,0,1,0,0,53.66666667,7.33333333333333,0,13.6666666666667,57.6666666666667,49.8870967741936,27.6666666666667,1.80314807617567,7.33333333333333,0.086932096,"C1"
"160",0.988,"17100313574322672017-09-01",0.33333333,61.66666667,0,0,2.33333333,0,0,59,0,0,17,62,36.0666666666667,27.8333333333333,1.29580838323353,0,0.094958641,"C1"
"179",0.988,"17092212034618812017-09-01",2,65.66666667,0.33333333,1,0,0,0.66666667,59.33333333,5.25333333333333,0,21.6666666666667,71.3333333333333,49.0294117647059,39.1666666666667,1.25181476846058,5.25333333333333,0.115802558,"C1"
"3",0.988,"16111616402732582016-09-01",0.66666667,78.66666667,1,8.66666667,0,0,0,77.33333333,6.81333333333333,14.52,0.333333333333333,86.3333333333333,70.62,69.8,1.01174785100287,21.3333333333333,0.00083245,"C1"
"438",0.989,"NML00000_2019_IgMtn_2612019-09-01",9,20.33333333,41.66666667,0,0.33333333,3,10,14.66666667,6.04,2.72,3.33333333333333,72.3333333333333,80.1875,174.033333333333,0.460759433058801,8.76,7.92e-05,"C1"
"42",0.991,"16101110223237672016-09-01",3.66666667,46,32.66666667,0.66666667,10,0,0,30.33333333,16.32,6.37333333333333,0.666666666666667,73.3333333333333,83.8333333333333,77.8965517241379,1.07621366386307,22.6933333333333,0.001425416,"C1"
"599",0.991,"20113553051401R2",0,39.79591837,1.02040816,0,0,14.28571429,0,35.71428571,4.1,0,8.16326530612245,50,60.5028,74.8323076923077,0.808511749347258,4.1,0.001783757,"C1"
"64",0.992,"16120114151030462016-09-01",2,57,7.66666667,0,13.33333333,12,0,47.33333333,13.68,7.98666666666667,3.33333333333333,80,71.8333333333333,77.1,0.931690445309122,21.6666666666667,0.00331715,"C1"
"288",0.993,"18110212070837412018-09-01",2,24,14,2.33333333,6.66666667,8.66666667,0,17,11.16,3.48,1.66666666666667,55,67.6136363636364,77.7037037037037,0.870146893144986,14.64,0.007803631,"C1"
"581",0.993,"2011355010501P2",0,60.3960396,0.99009901,1.98019802,3.96039604,0,0,55.44554455,3.6,2.63333333333333,13.8613861386139,61.3861386138614,69.342,21.8722222222222,3.17032258064516,6.23333333333333,3.492728754,"C1"
"664",0.994,"20183527201908B1",1.98019802,49.5049505,0,16.83168317,0,0,0,48.51485149,10.9,7.16666666666667,7.92079207920792,65.3465346534653,78.7630909090909,25.0237037037037,3.14753930280246,18.0666666666667,1.658889695,"C1"
"157",0.995,"17100814085527592017-09-01",2.66666667,58.66666667,28.33333333,0,0,0,0,47,10.1866666666667,2.77333333333333,18,76.6666666666667,94.0714285714286,77.3333333333333,1.21644088669951,12.96,0.070292074,"C1"
"142",0.996,"17111313043229692017-09-01",2.33333333,37.33333333,12.33333333,4.66666667,5.66666667,2.33333333,0,33.33333333,10.8933333333333,5.76,4,57.3333333333333,62.3432835820896,52.1333333333333,1.19584303546208,16.6533333333333,0.04049146,"C1"
"39",0.997,"16090715080974402016-09-01",9,35,35.33333333,1.66666667,5.66666667,0,0.33333333,23,8.85333333333333,11.68,2.33333333333333,71,74.2325581395349,68.8571428571429,1.07806619704719,20.5333333333333,0.00643603,"C1"
"439",0.997,"NML00000_OverSample2020_IgMtn_2862019-09-01",17.66666667,16.66666667,31,0,0,16.66666667,0,9.66666667,0,3.64,1.33333333333333,70,67.2727272727273,136.928571428571,0.491297956086688,3.64,0.000142219,"C1"
"453",0.997,"2016355200920B1",1.98019802,47.52475248,3.96039604,0,7.92079208,0,0,42.57425743,4.40000000000001,0,5.94059405940594,56.4356435643564,50.3218823529412,19.3430769230769,2.60154486036839,4.40000000000001,0.680756757,"C1"
"475",0.997,"2016355200813B1",1.98019802,46.53465347,1.98019802,3.96039604,0.99009901,0,0,46.53465347,2.6,0,6.93069306930693,59.4059405940594,67.8688,15.9925925925926,4.24376470588236,2.6,1.747244119,"C1"
"500",0.997,"2015355200808B2",25.74257426,71.28712871,0.99009901,0,0,0,0,66.33663366,0,0,2.97029702970297,94.0594059405941,32.004,37.4414814814815,0.854773869346734,0,1e-07,"C1"
"678",0.997,"20183511201911B2",0,61.38613861,0,3.96039604,0,0,0,61.38613861,0,0,15.8415841584158,65.3465346534653,33.528,35.7481481481481,0.937894736842105,0,0.019369765,"C1"
"104",0.998,"18010416171778082017-09-01",25,19.33333333,14.33333333,2,0.33333333,6,0,13.33333333,0,6.37333333333333,4,71.6666666666667,89.1111111111111,131.206896551724,0.679164841582713,6.37333333333333,0.001249259,"C1"
"120",0.998,"17110813561551782017-09-01",4,90,8.33333333,0,0,0,0,81,6.10666666666667,0,3.33333333333333,94.6666666666667,89,65.8,1.35258358662614,6.10666666666667,0.006468382,"C1"
"200",0.998,"1810041342059482018-09-01",0,51.33333333,55,0,5.66666667,0,2.66666667,22.66666667,0,3.8,0.666666666666667,83,62.2105263157895,101.1,0.615336560987037,3.8,0.0003781,"C1"
"251",0.998,"18092109154111072018-09-01",8.33333333,20.66666667,19.33333333,1.33333333,4.33333333,0,0,15,12.84,2.86666666666667,0.333333333333333,59.6666666666667,57.5,39.4333333333333,1.458157227388,15.7066666666667,0.002729289,"C1"
"253",0.998,"18092114283211422018-09-01",3,75.66666667,13.66666667,4,0.33333333,0,0,58.33333333,0,0,15.6666666666667,77.6666666666667,38.2941176470588,39.1034482758621,0.979302832244009,0,0.007423699,"C1"
"276",0.998,"18110115180598362018-09-01",1.33333333,48,36.33333333,0,0,0,0,31.33333333,4.24,0,19,69.3333333333333,54.8333333333333,64.8064516129032,0.846109175377468,4.24,0.024060044,"C1"
"31",0.998,"16101810083750302016-09-01",0,69.33333333,1.33333333,0.66666667,0,0,0,68.66666667,13.8933333333333,6.24,2,71,61.7692307692308,44.2666666666667,1.39538924930491,20.1333333333333,0.01025028,"C1"
"417",0.998,"NML00000_OverSample2019_IgMtn_2832019-09-01",15.33333333,30.66666667,8.33333333,3.33333333,5,0,3,25.66666667,8.82666666666667,0,3.33333333333333,56,58.0322580645161,26.8,2.16538276360135,8.82666666666667,0.118926087,"C1"
"665",0.998,"20183527201908B2",0.99009901,85.14851485,0,0,0,1.98019802,0,84.15841584,0,0,3.96039603960396,86.1386138613861,34.2900000000001,22.86,1.5,0,0.019334226,"C1"
"94",0.998,"17120713220934652017-09-01",6.33333333,17.33333333,19,6,11.66666667,0,0,13,9.76,2.96,1,55.6666666666667,60.9473684210526,46.2413793103448,1.31802661014954,12.72,0.005400091,"C1"
"101",0.999,"18010308093494312017-09-01",1,29.33333333,47.66666667,0,5.33333333,0.66666667,7.33333333,17.33333333,3.29333333333333,11.4666666666667,0.333333333333333,71.6666666666667,101.157894736842,83,1.21876981610653,14.76,0.00187784,"C1"
"118",0.999,"17110811013456452017-09-01",0,59,0,0,0,0,0,58.33333333,1.8,0,16,67.6666666666667,46.4782608695652,43.7,1.06357576360561,1.8,0.010340296,"C1"
"119",0.999,"17110812471081502017-09-01",0.33333333,78.66666667,0,0,0,0,0,78.66666667,4.04,7.68,14.3333333333333,79,63.2222222222222,52.6666666666667,1.20042194092827,11.72,0.063351644,"C1"
"128",0.999,"17092207172657402017-09-01",1.66666667,75.66666667,0,8.33333333,0,0,0,72.33333333,0,0,6.66666666666667,85.6666666666667,35.2,53.6,0.656716417910448,0,0.001473503,"C1"
"166",0.999,"18010208375744432017-09-01",0.66666667,57.66666667,4.33333333,3.66666667,0,0,0,55.66666667,13.9466666666667,3.12,4.66666666666667,65,59.7166666666667,42.7666666666667,1.39633671083398,17.0666666666667,0.011022211,"C1"
"172",0.999,"17100209515146572017-09-01",0,69,0,1,0.33333333,6.66666667,0,65,0,0,17,72,30.4666666666667,55.2666666666667,0.551266586248492,0,0.000991336,"C1"
"178",0.999,"17092211134033552017-09-01",4.33333333,57.66666667,0.33333333,18.33333333,0,0,0,55,0,0,12.6666666666667,73.3333333333333,34.1290322580645,39.3666666666667,0.86695255524296,0,0.004988847,"C1"
"209",0.999,"18101513324313092018-09-01",0,0,18,0.66666667,0.33333333,0,0,0,0,0,4.66666666666667,84.3333333333333,35.695652173913,55.3666666666667,0.644713765934612,0,0.000232146,"C1"
"227",0.999,"18112613445331732018-09-01",0.66666667,41.66666667,46.33333333,0,2.66666667,0,0,24,11.3866666666667,4.21333333333333,0,66.6666666666667,75.4333333333333,69.6896551724138,1.08241794491176,15.6,0,"C1"
"233",0.999,"18120611351943022018-09-01",1.66666667,74.33333333,0.66666667,3.33333333,0.33333333,0,0,65.66666667,1.62666666666667,0,0,89.6666666666667,67,58.3103448275862,1.14902424600828,1.62666666666667,0,"C1"
"430",0.999,"NML00000_OverSample2016_IgMtn_2662019-09-01",10,41.66666667,21.66666667,0,17.66666667,20.33333333,0,19,8.62666666666667,0,1.33333333333333,78.3333333333333,77.25,95.9333333333333,0.805246699096595,8.62666666666667,0.000517523,"C1"
"463",0.999,"20163551201612B1",10.89108911,37.62376238,15.84158416,0,0,0,0,31.68316832,7.83333333333333,2.43333333333333,8.91089108910891,57.4257425742574,78.6835555555555,56.6530434782609,1.3888672298029,10.2666666666667,0.050048846,"C1"
"486",0.999,"20163527200815B1",1.98019802,41.58415842,0,2.97029703,12.87128713,0,0,37.62376238,6.53333333333333,0,0,56.4356435643564,58.9788000000001,33.3022222222222,1.77101694915254,6.53333333333333,0,"C1"
"514",0.999,"20153515200103B2",0,53.46534653,0,0,1.98019802,0,0,53.46534653,2.66666666666667,0,8.91089108910891,55.4455445544554,80.1188571428573,44.7792592592593,1.78919567827131,2.66666666666667,0.371794675,"C1"
"54",0.999,"16110309160357792016-09-01",3.33333333,81,4.66666667,6.33333333,1,0,0,69.66666667,6.48,0,0.333333333333333,88,46.15,53.8,0.857806691449814,6.48,0.000147182,"C1"
"638",0.999,"2017355200801B1",3.96039604,60.3960396,0,0.99009901,0,2.97029703,0,58.41584158,0,0,6.93069306930693,65.3465346534653,44.1234285714285,16.7451851851852,2.63499197431782,0,0.43074321,"C1"
"677",0.999,"20183511201911B1",1.98019802,60.3960396,0,2.97029703,1.98019802,0,0,58.41584158,0,0,10.8910891089109,65.3465346534653,46.7359999999999,28.5985185185185,1.63421052631579,0,0.144115457,"C1"
"82",0.999,"17111714051770062017-09-01",0,0,15,1,0,8,47,0,10.64,3.52,8.66666666666667,68.3333333333333,64.3030303030303,81.7931034482759,0.786166896622209,14.16,0.007210763,"C1"
"97",0.999,"17121913294110702017-09-01",2.33333333,28.66666667,37.33333333,0.66666667,5.33333333,0,29,17.33333333,3.14666666666667,0,0.666666666666667,81.6666666666667,65.7894736842105,80.8620689655172,0.813601167096847,3.14666666666667,0.000139496,"C1"
"100",1,"17121914572277772017-09-01",2.66666667,31.66666667,7.66666667,1.66666667,0.33333333,0,3.33333333,26.33333333,10.3866666666667,0,1.33333333333333,63,58.7,42.5,1.38117647058824,10.3866666666667,0.0060877,"C1"
"105",1,"18010507422233302017-09-01",0,50.33333333,30.66666667,0,8,0,0,39.33333333,7.25333333333333,0,0.333333333333333,76,49.8421052631579,47.5666666666667,1.04783683104046,7.25333333333333,0.000438948,"C1"
"129",1,"1709220827555802017-09-01",2.66666667,74.33333333,0,4,1.33333333,0,0,71.33333333,0,0,6.66666666666667,79.6666666666667,35.1428571428571,58.6666666666667,0.599025974025974,0,0.000641854,"C1"
"137",1,"17103012585095442017-09-01",5.66666667,52,3,2,2.66666667,0,0,50,14.1466666666667,0,4.66666666666667,64.3333333333333,52.3285714285714,51.4,1.01806559199555,14.1466666666667,0.013790094,"C1"
"159",1,"17100208285596842017-09-01",1,58.66666667,4,9,0.33333333,4.33333333,0,52.33333333,2.90666666666667,0,3,68.6666666666667,43.4705882352941,71.2333333333333,0.610256269096314,2.90666666666667,0.000380767,"C1"
"193",1,"18091114495445962018-09-01",1.66666667,21.33333333,4.33333333,11.33333333,0.66666667,0,0.33333333,20.66666667,1.70666666666667,0,7,69,44.2093023255814,55.9333333333333,0.790392771017546,1.70666666666667,0.001057574,"C1"
"215",1,"18111408420193482018-09-01",0.66666667,44.33333333,15.33333333,5.33333333,7.66666667,0,5.66666667,36,10.2,0,1.33333333333333,62.3333333333333,57.0192307692308,61.1,0.933211632884301,10.2,0.000749722,"C1"
"226",1,"18112612083180012018-09-01",0,52.33333333,23.66666667,0.66666667,0,0,0,46.66666667,4.62666666666667,7.28,3.66666666666667,69.3333333333333,67.3414634146341,61.0689655172414,1.10271171034692,11.9066666666667,0.010881935,"C1"
"229",1,"18112810334652662018-09-01",0,48,4.33333333,1.66666667,25,0,1,37,9.81333333333333,0,6,70,66.52,60.1724137931034,1.1054899713467,9.81333333333333,0.007486404,"C1"
"274",1,"18110108420537362018-09-01",0.66666667,33,23,7.66666667,9,0,0,22.66666667,9.81333333333333,0,4.33333333333333,62.3333333333333,66.2727272727273,55.1538461538462,1.2015975656143,9.81333333333333,0.018577916,"C1"
"384",1,"NML00000_2020_GLoam_1142019-09-01",0,35.66666667,44.33333333,0.66666667,3.33333333,2,0,24.33333333,6.45333333333333,0,0.333333333333333,75.3333333333333,52.7666666666667,62.7,0.841573631047315,6.45333333333333,0.000169347,"C1"
"387",1,"NML00000_2020_Lime_3052019-09-01",0,36,30,6.33333333,5.33333333,0,1,24,6.16,3.32,1.33333333333333,64.3333333333333,73.5,62.6666666666667,1.17287234042553,9.48,0.003948349,"C1"
"416",1,"NML00000_2019_IgMtn_2602019-09-01",0.33333333,36,11.33333333,2.66666667,1.66666667,26,0,17,1.85333333333333,0,1,71.6666666666667,53.4444444444444,65.3,0.818444784754126,1.85333333333333,0.000404117,"C1"
"424",1,"NML00000_2019_Hills_2152019-09-01",3.33333333,51.66666667,12.33333333,2.66666667,6,0,0,44,9.4,0,2,66.3333333333333,58.1944444444444,39.8333333333333,1.46094839609484,9.4,0.01089603,"C1"
"427",1,"NML00000_2020_Hills_2192019-09-01",0.66666667,58.33333333,8.33333333,0.66666667,11.66666667,0,0.33333333,49.33333333,3.24,0,0.333333333333333,73.6666666666667,59.5416666666667,52.4333333333333,1.13556897647807,3.24,0.00022131,"C1"
"429",1,"NMP02000_Year1_Foothills_3162019-09-01",5.33333333,44,0.66666667,2,0,2,0,43.33333333,5.89333333333333,5.97333333333333,2,68.6666666666667,50.6825396825397,51.8333333333333,0.977798193232277,11.8666666666667,0.016832036,"C1"
"436",1,"NML00000_2019_GLoam_1102019-09-01",0.33333333,15,30,9.33333333,3,0,0,10.66666667,11.4933333333333,0,4.33333333333333,59.6666666666667,59.3,59.3214285714286,0.999638771824202,11.4933333333333,0.007597937,"C1"
"499",1,"2015355200808B1",3.96039604,64.35643564,0,0.99009901,0,0,0,63.36633663,0,2.63333333333333,7.92079207920792,76.2376237623762,53.5093333333334,43.5562962962963,1.22850971922246,2.63333333333333,0.028684918,"C1"
"523",1,"20153535200515B1",0,75.24752475,0,0.99009901,2.97029703,0,0,73.26732673,0,0,1.98019801980198,77.2277227722772,45.7199999999999,62.4651851851852,0.731927710843371,0,0.000303634,"C1"
"600",1,"20113553051401R3",0,58.41584158,1.98019802,0,1.98019802,14.85148515,0,55.44554455,8.2,0,3.96039603960396,74.2574257425743,62.6533333333334,92.3337037037037,0.678553234844626,8.2,0.00061112,"C1"
"83",1,"17112715381165862017-09-01",3,1,33.33333333,0,0.33333333,0,0,0,4.89333333333333,0,0.666666666666667,80.3333333333333,50.6785714285714,61.9666666666667,0.817836010143702,4.89333333333333,0.000413846,"C1"
"92",1,"17120712004655932017-09-01",2.66666667,37.33333333,35.33333333,1.66666667,3.66666667,0,2.33333333,28.33333333,9.49333333333333,2.74666666666667,1.33333333333333,69.6666666666667,71.4285714285714,69.2666666666667,1.03121132957514,12.24,0.001576681,"C1"
"29",0.757,"16101710150739482016-09-01",11,3.33333333,0.33333333,2.66666667,0,0,0,3,28.2533333333333,35.64,35,35,112.322033898305,23.4666666666667,4.78645030816641,63.8933333333333,7.320157882,"C5"
"143",0.762,"1708210757216432017-09-01",3.66666667,1,21,2.33333333,0,0,0,0.66666667,17.52,41.2666666666667,31.6666666666667,33,158.545454545455,39.4642857142857,4.01744138214726,58.7866666666667,3.393885322,"C5"
"313",0.765,"NML00000_2019_Sandy_4982019-09-01",0,0.66666667,27.33333333,4,0.66666667,0,0,0,8.78666666666667,55.0533333333333,59.3333333333333,32,244.428571428571,59.5,4.10804321728691,63.84,15.00850001,"C5"
"36",0.782,"16080308105523902016-09-01",1.33333333,1,25.33333333,0,0,0,0,0.33333333,13.92,53.84,41.3333333333333,26.3333333333333,210.37037037037,65.4090909090909,3.21622525931074,67.76,3.404732141,"C5"
"330",0.788,"NMP02000_Year1_ChiStatic_2112019-09-01",4.66666667,22,0.66666667,1.33333333,0,0,0,21.33333333,29.0533333333333,3.68,39.3333333333333,28.6666666666667,83.0327868852459,23.0357142857143,3.60452408184013,32.7333333333333,18.4031474,"C5"
"121",0.791,"17110814135644082017-09-01",2.33333333,23.66666667,1.33333333,10.33333333,0,0,1,21.66666667,21.6666666666667,15.2666666666667,41.3333333333333,38.6666666666667,92.0576923076923,25.1111111111111,3.66601429543907,36.9333333333334,5.12647939,"C5"
"134",0.817,"17100608553341972017-09-01",0,48,4.66666667,0,0,0,0,45.33333333,6.68,34.1066666666667,44.6666666666667,49.6666666666667,171.857142857143,40.6086956521739,4.23202814316305,40.7866666666667,7.229994497,"C5"
"389",0.865,"NML00000_2020_Sandy_5112019-09-01",0,0,20,10,0,0,0,0,11.8133333333333,49.2533333333333,57,29.6666666666667,208.916666666667,102.45,2.03920611680495,61.0666666666666,1.12478932,"C5"
"533",0.866,"20143551201605B2",0.99009901,9.9009901,7.92079208,0,1.98019802,0,0,9.9009901,28.9333333333333,25.3666666666667,55.4455445544554,18.8118811881188,125.588888888889,23.97125,5.23914643119941,54.3,24.23668465,"C5"
"328",0.867,"NMP02000_Year1_ChiActive_0102019-09-01",0.66666667,9.33333333,0.66666667,7.33333333,0.66666667,0,0,9.33333333,12.4266666666667,28.6266666666667,63.3333333333333,18.6666666666667,84.4084507042254,14.7241379310345,5.73265824454926,41.0533333333334,56.73677007,"C5"
"618",0.9,"20123535020601O2",0,16.27906977,0,1.1627907,0,0,0,15.11627907,14.4333333333333,17.6666666666667,55.8139534883721,16.2790697674419,91.8325454545455,16.3094736842105,5.6306259314456,32.1,41.88679406,"C5"
"657",0.904,"20173535201107B1",0,20.79207921,2.97029703,0,0,0,0,19.8019802,10.1666666666667,47.2333333333333,54.4554455445545,22.7722772277228,224.310222222222,31.8247058823529,7.04830464267084,57.4,41.38488636,"C5"
"468",0.91,"20163551201601B2",0,15.84158416,19.8019802,0,0,0,0,8.91089109,11.8,47,59.4059405940594,28.7128712871287,190.881,80.645,2.36692913385827,58.8,2.41805969,"C5"
"25",0.912,"16100510513021652016-09-01",0,0,31,5.66666667,0,0,0,0,0,62.4666666666667,53.3333333333333,34,596.625,82,7.27591463414634,62.4666666666667,41.15222942,"C5"
"124",0.919,"18010514592237542017-09-01",2.33333333,2.33333333,10,2.33333333,0.33333333,0,0,1,28.4,32.0133333333333,35.3333333333333,32.3333333333333,132.560975609756,29.7666666666667,4.45333624668833,60.4133333333333,7.299434178,"C5"
"400",0.931,"NML00000_2019_Loam_3442019-09-01",0.33333333,24.66666667,0.66666667,0,0,0,0,24.33333333,11.28,41.16,63.6666666666667,25.3333333333333,153,27.9047619047619,5.48293515358362,52.44,5.540179345,"C5"
"102",0.933,"18010407164069142017-09-01",4,23.33333333,24.66666667,1.66666667,0,0,0,11.66666667,13.72,35.4666666666667,41,49.6666666666667,149.793103448276,48.5714285714286,3.08397565922921,49.1866666666667,3.864177716,"C5"
"515",0.933,"20153535201115B1",0,11.88118812,20.79207921,0,0.99009901,0,0,5.94059406,15.0333333333333,38.8333333333333,64.3564356435644,26.7326732673267,199.317428571429,57.6118181818182,3.45966218150587,53.8666666666666,15.59576243,"C5"
"341",0.934,"NMP02000_Year1_Foothills_3072019-09-01",0,19.33333333,0,0,0,0,0,19.33333333,19.4533333333333,19.52,37.3333333333333,19.3333333333333,76.8974358974359,13.8275862068966,5.56116119956519,38.9733333333333,59.14558956,"C5"
"585",0.935,"20113513050201O2",1.98019802,16.83168317,2.97029703,15.84158416,0,0,0,14.85148515,25.9333333333333,10.5,40.5940594059406,33.6633663366337,93.5687619047619,32.4826923076923,2.88057286072324,36.4333333333333,1.936563001,"C5"
"168",0.936,"17083113053717282017-09-01",0.33333333,1,30.66666667,0,0,0,0,0,10.6533333333333,38.8533333333333,48,32.3333333333333,169.703703703704,182.25,0.931158868058731,49.5066666666666,0.082451917,"C5"
"55",0.942,"16080508464174862016-09-01",0,0,30,0,0,0,0,0,3.46666666666667,62.2266666666667,46.3333333333333,30,231.958333333333,72.0769230769231,3.21820526503024,65.6933333333334,3.579865686,"C5"
"627",0.942,"20123535070401O1",0,0,38.61386139,0,0,0,0,0,0,56.2333333333333,59.4059405940594,38.6138613861386,748.937142857143,61.1716666666667,12.2432031636184,56.2333333333333,159.7845965,"C5"
"196",0.945,"18100110220287802018-09-01",1.33333333,33.33333333,8,0.33333333,0,0,0.66666667,31,11.0666666666667,29.16,41.6666666666667,40,120.352941176471,40.0384615384615,3.00593320901848,40.2266666666667,3.164635191,"C5"
"610",0.95,"20123513110301R1",0,21.78217822,28.71287129,0,0.99009901,0,0,7.92079208,9.63333333333332,34.0666666666667,40.5940594059406,37.6237623762376,196.652444444444,104.273684210526,1.88592592592593,43.7,0.674674182,"C5"
"111",0.957,"18010511345121322017-09-01",9.66666667,1.66666667,26.66666667,2,0,0,0,1,17.1066666666667,21.6133333333333,43,38.3333333333333,100.767441860465,53.5333333333333,1.8823307944047,38.72,0.976802743,"C5"
"337",0.959,"NML00000_2019_Sandy_5082019-09-01",2.33333333,14,0.66666667,7,0,0,0,14,24.7466666666667,7.34666666666667,46.6666666666667,25,74.5645161290323,17.3448275862069,4.29894824600782,32.0933333333334,7.816180193,"C5"
"184",0.962,"18090608573441562018-09-01",4,25.66666667,33.33333333,0,0.66666667,0,0,9.66666667,11.6933333333333,32.6,42.3333333333333,43.6666666666667,161.923076923077,62.1739130434783,2.60435718128026,44.2933333333333,3.125317087,"C5"
"125",0.967,"17100209392270302017-09-01",0,22.33333333,11.33333333,0.33333333,0,0,0,19.66666667,21.9866666666667,20.36,33.6666666666667,30.3333333333333,93.7884615384615,30.9615384615385,3.02919254658385,42.3466666666667,4.752193747,"C5"
"316",0.968,"NML00000_2019_Sandy_5052019-09-01",0,0.33333333,29,3.66666667,0,0,0,0.33333333,3.96,54.9066666666667,58.6666666666667,33,281.529411764706,61.3333333333333,4.59015345268542,58.8666666666667,9.985477288,"C5"
"459",0.969,"20163553201914B1",0.99009901,20.79207921,0.99009901,2.97029703,0.99009901,0,0,19.8019802,25.1333333333333,9.76666666666667,61.3861386138614,25.7425742574257,97.7022545454545,16.637,5.87258848022207,34.9,48.22022775,"C5"
"112",0.976,"17100809103967162017-09-01",0,25.33333333,20.33333333,1.33333333,0,0,0.66666667,20.33333333,13.9066666666667,36.2,49,43.3333333333333,147.258064516129,98.3181818181818,1.4977704204137,50.1066666666667,0.583374778,"C5"
"109",0.977,"18010509452916612017-09-01",0.33333333,0.33333333,17,2,2,0,0,0.33333333,9.26666666666667,50.44,53.3333333333333,26.3333333333333,180.413793103448,45.8846153846154,3.93190160996618,59.7066666666667,4.732073243,"C5"
"520",0.977,"20153535200717B2",0,18.81188119,11.88118812,0.99009901,0,0,0,18.81188119,9.76666666666667,47.7333333333333,60.3960396039604,31.6831683168317,185.748705882353,46.3247619047619,4.00970665028413,57.5,18.33478508,"C5"
"529",0.977,"20143553202014B1",6.93069307,20.79207921,0,0,0,0,0,20.79207921,22.9333333333333,16.9333333333333,36.6336633663366,27.7227722772277,127.980558139535,64.1684210526316,1.99444767441861,39.8666666666666,0.941630904,"C5"
"573",0.979,"20113551041101R1",0.99009901,7.92079208,18.81188119,3.96039604,0,0,0,1.98019802,11.3666666666667,44.1333333333334,37.6237623762376,24.7524752475248,166.276421052632,50.5758823529412,3.28766228718029,55.5000000000001,4.690321241,"C5"
"158",0.981,"17082109172042017-09-01",0,0,32.33333333,0,0,0,0,0,4.10666666666667,52.9466666666667,41.3333333333333,32.6666666666667,205.478260869565,103.1875,1.99130961472625,57.0533333333334,1.184151089,"C5"
"26",0.982,"16100515373142542016-09-01",1.66666667,0,18,10.33333333,1.33333333,0,0,0,7.24,56.8533333333333,45,31,166.764705882353,61.1,2.72937325503033,64.0933333333333,4.060268802,"C5"
"494",0.983,"20153513201411B2",0,0,25.74257426,2.97029703,0,0,0,0,3.43333333333335,50.9,59.4059405940594,28.7128712871287,242.249739130435,67.31,3.59901558654635,54.3333333333333,14.51583344,"C5"
"150",0.984,"1708101559494342017-09-01",12,1.33333333,2.33333333,11.66666667,0,0,0,0.66666667,21.12,13.6666666666667,45.6666666666667,28.3333333333333,74.5352112676056,17.3448275862069,4.29725870131325,34.7866666666667,15.72454823,"C5"
"173",0.984,"17082210074895312017-09-01",7.33333333,5.66666667,7.66666667,0.33333333,0,0,0,2.66666667,33.9466666666667,19.9333333333333,61,27.3333333333333,102.157894736842,32.551724137931,3.13832515611062,53.88,3.536045198,"C5"
"375",0.984,"NML00000_2019_Sandy_4992019-09-01",0.66666667,1,0.33333333,0.33333333,0,0,22,0.33333333,23.0266666666667,23.6533333333333,63.3333333333333,28.6666666666667,108.673469387755,16.5,6.58627087198516,46.68,39.40275349,"C5"
"449",0.984,"20163535201108B2",0,9.9009901,7.92079208,0,0,0,0,7.92079208,15.7,29.3,40.5940594059406,16.8316831683168,166.551428571429,25.8064,6.45388076490439,45,34.79510364,"C5"
