"EcologicalSiteId","Phase","PrimaryKey","PlotKey","PlotID","State","SpeciesState","County","ProjectName","PhotoLink","EcolSiteName","Latitude_NAD83","Longitude_NAD83","DateEstablished","DateVisited","BareSoilCover.x","TotalFoliarCover.x","GapCover_25_50","GapCover_51_100","GapCover_101_200.x","GapCover_200_plus.x","GapCover_25_plus","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","AH_NonNoxPerenForbCover","AH_NonNoxAnnForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxAnnGrassCover","AH_NonNoxPerenForbGrassCover","AH_NonNoxAnnForbGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NonNoxCover","AH_NoxPerenForbCover","AH_NoxAnnForbCover","AH_NoxPerenGrassCover","AH_NoxAnnGrassCover","AH_NoxPerenForbGrassCover","AH_NoxAnnForbGrassCover","AH_NoxShrubCover","AH_NoxSubShrubCover","AH_NoxSucculentCover","AH_NoxTreeCover","AH_NoxCover","AH_ForbCover","AH_PerenForbCover","AH_PreferredForbCover","AH_GrassCover","AH_PerenGrassCover","AH_AnnGrassCover","AH_TallPerenGrassCover","AH_ShortPerenGrassCover","AH_PerenForbGrassCover","AH_ShrubCover","AH_SagebrushCover","AH_SagebrushCover_Live","AH_NonSagebrushShrubCover","AH_TotalLitterCover","AH_WoodyLitterCover","AH_HerbLitterCover","FH_NonNoxPerenForbCover","FH_NonNoxAnnForbCover","FH_NonNoxPerenGrassCover","FH_NonNoxAnnGrassCover","FH_NonNoxShrubCover","FH_NonNoxSubShrubCover","FH_NonNoxSucculentCover","FH_NonNoxTreeCover","FH_NoxPerenForbCover","FH_NoxAnnForbCover","FH_NoxPerenGrassCover","FH_NoxAnnGrassCover","FH_NoxShrubCover","FH_NoxSubShrubCover","FH_NoxSucculentCover","FH_NoxTreeCover","FH_SagebrushCover","FH_TotalLitterCover","FH_WoodyLitterCover","FH_HerbLitterCover","FH_DuffCover","FH_EmbLitterCover","FH_VagrLichenCover","FH_LichenCover","FH_MossCover","FH_CyanobacteriaCover","FH_RockCover","FH_WaterCover","FH_DepSoilCover","Hgt_Woody_Avg","Hgt_Herbaceous_Avg","Hgt_Forb_Avg","Hgt_PerenForb_Avg","Hgt_Grass_Avg","Hgt_PerenGrass_Avg","Hgt_NoxPerenGrass_Avg","Hgt_NonNoxPerenGrass_Avg","Hgt_TallPerenGrass_Avg","Hgt_ShortPerenGrass_Avg","Hgt_PerenForbGrass_Avg","Hgt_Shrub_Avg","Hgt_NonSagebrushShrub_Avg","Hgt_Sagebrush_Avg","Hgt_Sagebrush_Live_Avg","SagebrushShape_All_ColumnCount","SagebrushShape_All_SpreadCount","SagebrushShape_All_Predominant","SagebrushShape_Live_ColumnCount","SagebrushShape_Live_SpreadCount","SagebrushShape_Live_Predominant","NumSpp_NoxPlant","Spp_Nox","NumSpp_NonNoxPlant","NumSpp_PreferredForb","Spp_Sagebrush","Spp_PreferredForb","Spp_TallPerenGrass","Spp_ShortPerenGrass","RH_Rills","RH_WaterFlowPatterns","RH_PedestalsTerracettes","RH_BareGround","RH_Gullies","RH_WindScouredAreas","RH_LitterMovement","RH_LitterAmount","RH_SoilSurfResisErosion","RH_SoilSurfLossDeg","RH_PlantCommunityComp","RH_Compaction","RH_FuncSructGroup","RH_DeadDyingPlantParts","RH_AnnualProd","RH_InvasivePlants","RH_ReprodCapabilityPeren","RH_BioticIntegrity","RH_HydrologicFunction","RH_SoilSiteStability","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","Purpose","PurposeFlag","Design","DesignFlag","created_user","created_date","last_edited_user","last_edited_date","DateLoadedInDb","DBKey","GlobalID","Shape","Shape2","Likelihood.Final.Phase","X.x","horizontal_flux_total_LPI","horizontal_flux_total_UPI","horizontal_flux_total_MD","horizontal_flux_total_MN","horizontal_flux_total_STD","vertical_flux_LPI","vertical_flux_UPI","vertical_flux_MD","vertical_flux_MN","vertical_flux_STD","PM1_LPI","PM1_UPI","PM1_MD","PM1_MN","PM1_STD","PM2_5_LPI","PM2_5_UPI","PM2_5_MD","PM2_5_MN","PM2_5_STD","PM10_LPI","PM10_UPI","PM10_MD","PM10_MN","PM10_STD","X.y","GapCover_101_200.y","GapCover_200_plus.y","BareSoilCover.y","TotalFoliarCover.y","MeanGap","MeanMaxHeight","ScaledGap","MeanGap_1m","ScaledGap_1m","GapCover_100_plus"
"R042XB012NM","3.2","18091807211781862018-09-01","1809180721178186","SS-445","NM","NM","DONA ANA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18091807211781862018-09-01",NA,32.190109,-107.0173796,"2018-09-17 18:00:00","2018-09-17 18:00:00",51.33333333,19.33333333,4.10666667,3.69333333,13.16,53.6,74.56,3.44444444,2.5,3.71428571,0,0,3.66666667,0,3.66666667,0,18.33333333,0,0,0,19.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66666667,3.66666667,0,3.66666667,0,3.66666667,18.33333333,0,0,18.33333333,24.66666667,6.66666667,19.66666667,0,0,1,0,18.33333333,0,0,0,0,0,0,0,0,0,0,0,0,18.66666667,5.33333333,13.33333333,0,0,0,0,0,0,10.66666667,0,0,67.8125,25.5,NA,NA,25.5,25.5,NA,25.5,25.5,NA,25.5,74.85714286,74.85714286,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8,0,NA,NA,"MUPO2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{8AA2FD90-2543-4239-88F5-2F1A34E64BC4}","c(-107.0173796"," 32.1901090000001)",1,25524,0.820061853,5.781203803,2.148380763,2.510007453,1.46062517,2.23e-07,8.41e-05,3.32e-06,1.37e-05,2.75e-05,1.26e-10,4.9e-08,1.88e-09,7.94e-09,1.61e-08,2.87e-09,1.08e-06,4.28e-08,1.76e-07,3.55e-07,7.56e-08,2.84e-05,1.12e-06,4.62e-06,9.3e-06,200,13.16,53.6,51.3333333333333,19.3333333333333,176.1875,67.8125,2.59815668202765,278.166666666667,4.10199692780338,66.76
"R042XB015NM","3.1","18092215330068792018-09-01","1809221533006879","SS-444","NM","NM","SIERRA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18092215330068792018-09-01",NA,33.0046362,-106.8691852,"2018-09-21 18:00:00","2018-09-21 18:00:00",44.33333333,25.33333333,6.50666667,10.17333333,16.69333333,40.98666667,74.36,3.11111111,3,3.13333333,0,0,7.66666667,0,7.66666667,0,8,12,0,0,25.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66666667,7.66666667,0,7,0,7.66666667,8,0,0,8,32.33333333,1,32,0,0,7,0,7,11.33333333,0,0,0,0,0,0,0,0,0,0,0,17.66666667,0.66666667,17,0,0,0,0,0,0,12.66666667,0,0,35.375,21.61538462,1,1,23.33333333,27.6,NA,27.6,30.42857143,NA,25.18181818,52.27272727,52.27272727,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,0,NA,NA,"MUPO2","ARPU9; DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{95610822-CDBD-495E-8D4C-C981FCC6E990}","c(-106.8691852"," 33.0046362)",1,25580,2.477852029,13.92891742,6.413316179,6.883925341,3.482661857,4.28e-06,0.000695809,5.17e-05,0.000144171,0.000245679,6.6e-07,0.000107275,7.97e-06,2.22e-05,3.79e-05,1.28e-06,0.000208052,1.55e-05,4.31e-05,7.35e-05,3e-06,0.00048748,3.62e-05,0.000101007,0.000172126,212,16.6933333333333,40.9866666666667,44.3333333333333,25.3333333333333,127.295454545455,34.6923076923077,3.66927030840556,216.3,6.23481152993348,57.68
"R042XB012NM","6","18092314034534682018-09-01","1809231403453468","SA-412","NM","NM","SIERRA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18092314034534682018-09-01",NA,32.834834,-106.816049,"2018-09-22 18:00:00","2018-09-22 18:00:00",52.33333333,27,3.14666667,8.62666667,16.22666667,32.52,60.52,2.11111111,4,1.16666667,1.33333333,0.66666667,5,0,6.33333333,0.66666667,16.66666667,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,2,1.33333333,0,5,5,0,0.66666667,0,6.33333333,16.66666667,0,0,16.66666667,38.66666667,8.66666667,32.33333333,1.33333333,0.66666667,4,0,16,5,0,0,0,0,0,0,0,0,0,0,0,20,5,15,0,0,0,0,0,0,0.66666667,0,0,46.44444444,27.21428571,37.25,41,23.2,24.22222222,NA,24.22222222,NA,NA,27.27272727,59.36363636,59.36363636,NA,NA,NA,NA,NA,NA,NA,NA,2,"SATR12; TRTE",24,0,NA,NA,"MUPO2","ARPU9; DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{0538BCE3-BF6A-4489-B5F1-2A4DFB3E4F2C}","c(-106.816049"," 32.8348340000001)",1,25582,3.402787662,17.32312155,7.967671684,8.658730152,4.076990297,2.88e-06,0.000609565,3.42e-05,0.00010486,0.000183897,4.31e-07,9.13e-05,5.12e-06,1.57e-05,2.75e-05,8.34e-07,0.000176618,9.9e-06,3.04e-05,5.33e-05,2.02e-06,0.000427175,2.39e-05,7.35e-05,0.000128872,214,16.2266666666667,32.52,52.3333333333333,27,147.129032258065,44.9523809523809,3.27299753963915,243.733333333333,5.42203389830508,48.7466666666667
"R042XB015NM","3.2","1810030747064042018-09-01","181003074706404","SS-446","NM","NM","DONA ANA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/1810030747064042018-09-01",NA,32.6682669,-106.9666035,"2018-10-03 18:00:00","2018-10-03 18:00:00",62,24,5.10666667,5.61333333,13.76,46.61333333,71.09333333,3.11111111,5.16666667,2.08333333,5.33333333,0.33333333,3.33333333,0,8.33333333,0.33333333,15,3.33333333,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5.66666667,5.33333333,0,3.33333333,3.33333333,0,1.33333333,0,8.33333333,15,0,0,15,31,4.33333333,28.66666667,4.33333333,0.33333333,1.66666667,0,15,2.66666667,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,0,0,0,0,0,54.7,15.13333333,7,7,20.55555556,30.33333333,NA,30.33333333,22,NA,18.66666667,65,65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,0,NA,NA,"MUPO2","ARPU9; DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{4866AA8E-EFBD-4823-9971-5C2154CA13F5}","c(-106.9666035"," 32.6682669)",1,13644,8.96802773,28.47106357,15.90240231,16.78831163,5.855118055,1.09e-05,0.000763118,8.14e-05,0.000179027,0.000269881,1.64e-06,0.000114298,1.22e-05,2.68e-05,4.04e-05,3.17e-06,0.000221111,2.36e-05,5.19e-05,7.82e-05,7.67e-06,0.000534784,5.71e-05,0.00012546,0.000189133,223,13.76,46.6133333333333,62,24,158.058823529412,32.1052631578947,4.92314368370299,301.866666666667,9.4024043715847,60.3733333333333
"R042XB015NM","4.1","1810030747064042018-09-01","181003074706404","SS-446","NM","NM","DONA ANA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/1810030747064042018-09-01",NA,32.6682669,-106.9666035,"2018-10-03 18:00:00","2018-10-03 18:00:00",62,24,5.10666667,5.61333333,13.76,46.61333333,71.09333333,3.11111111,5.16666667,2.08333333,5.33333333,0.33333333,3.33333333,0,8.33333333,0.33333333,15,3.33333333,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5.66666667,5.33333333,0,3.33333333,3.33333333,0,1.33333333,0,8.33333333,15,0,0,15,31,4.33333333,28.66666667,4.33333333,0.33333333,1.66666667,0,15,2.66666667,0,0,0,0,0,0,0,0,0,0,0,14,3,11,0,0,0,0,0,0,0,0,0,54.7,15.13333333,7,7,20.55555556,30.33333333,NA,30.33333333,22,NA,18.66666667,65,65,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,0,NA,NA,"MUPO2","ARPU9; DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{4866AA8E-EFBD-4823-9971-5C2154CA13F5}","c(-106.9666035"," 32.6682669)",1,13644,8.96802773,28.47106357,15.90240231,16.78831163,5.855118055,1.09e-05,0.000763118,8.14e-05,0.000179027,0.000269881,1.64e-06,0.000114298,1.22e-05,2.68e-05,4.04e-05,3.17e-06,0.000221111,2.36e-05,5.19e-05,7.82e-05,7.67e-06,0.000534784,5.71e-05,0.00012546,0.000189133,223,13.76,46.6133333333333,62,24,158.058823529412,32.1052631578947,4.92314368370299,301.866666666667,9.4024043715847,60.3733333333333
"R042XB012NM","3.1","18100407361158432018-09-01","1810040736115843","GRS-164","NM","NM","DONA ANA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18100407361158432018-09-01",NA,32.5167747,-106.9102829,"2018-10-03 18:00:00","2018-10-03 18:00:00",61.66666667,24.66666667,1.46666667,4.58666667,10.54666667,57.05333333,73.65333333,1.83333333,2,1.75,0,0,6.33333333,0,6.33333333,0,13.33333333,9,0,0,24.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33333333,6.33333333,0,1,0,6.33333333,13.33333333,0,0,13.33333333,24,5.33333333,21,0,0,5.33333333,0,12,7.33333333,0,0,0,0,0,0,0,0,0,0,0,11,2.33333333,8.66666667,0,0,0,0,0,0,2.66666667,0,0,61.4,48.625,6.5,NA,62.66666667,62.66666667,NA,62.66666667,83,NA,62.66666667,70.875,70.875,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18,0,NA,NA,"MUPO2","DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{5F1EA9EE-614D-4138-B2D8-A43CDE41BC21}","c(-106.9102829"," 32.5167747)",1,25626,5.433229435,26.05424893,12.12796643,13.31634583,6.227165138,5.43e-06,0.001099742,6.62e-05,0.000205964,0.000354821,8.13e-07,0.000164714,9.91e-06,3.08e-05,5.31e-05,1.57e-06,0.000318633,1.92e-05,5.97e-05,0.000102808,3.8e-06,0.000770667,4.64e-05,0.000144335,0.000248654,225,10.5466666666667,57.0533333333333,61.6666666666667,24.6666666666667,212.461538461538,54.8571428571429,3.87299679487179,281.666666666667,5.13454861111111,67.6
"R042XB015NM","3.1","18111908263764742018-09-01","1811190826376474","SA-408","NM","NM","SIERRA","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18111908263764742018-09-01",NA,32.6856833,-106.899286,"2018-10-01 18:00:00","2018-10-01 18:00:00",37,35,10.48,13.88,10.90666667,23.41333333,58.68,4.16666667,4.875,3.6,0,0.66666667,10,0,10,0.66666667,14.66666667,14.66666667,0,0,35,0,0.33333333,0,0,0,0.33333333,0,0,0,0,0.33333333,1,0,0,10,10,0,9.66666667,0,10,14.66666667,0,0,14.66666667,38.66666667,3.66666667,36.66666667,0,0.66666667,7.33333333,0,12.33333333,14.33333333,0,0,0,0.33333333,0,0,0,0,0,0,0,20,3.66666667,16.33333333,0,0,0,0,0,0,8,0,0,50.28571429,26.9375,31,1,25.58333333,25.58333333,NA,25.58333333,34.625,NA,23.69230769,61.1,61.1,NA,NA,NA,NA,NA,NA,NA,NA,1,"SATR12",13,0,NA,NA,"MUPO2","DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{5D37CB7E-372B-449D-B451-E2FA3883342A}","c(-106.899286"," 32.6856833000001)",1,25727,1.02622938,6.216702877,2.571592835,2.907820072,1.571070295,4.12e-07,0.000115047,5.15e-06,2.29e-05,4.78e-05,6.17e-08,1.72e-05,7.72e-07,3.42e-06,7.16e-06,1.19e-07,3.33e-05,1.49e-06,6.62e-06,1.39e-05,2.89e-07,8.06e-05,3.61e-06,1.6e-05,3.35e-05,277,10.9066666666667,23.4133333333333,37,35,89.34,37.9523809523809,2.35400250941029,214.5,5.65181932245922,34.32
"R042XB012NM","3.2","18112809100042272018-09-01","1811280910004227","SA-407","NM","NM","OTERO","New Mexico Las Cruces DO 2018","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/18112809100042272018-09-01",NA,32.5405659,-106.1269781,"2018-11-27 17:00:00","2018-11-27 17:00:00",61.33333333,19.66666667,2.45333333,3.76,5.09333333,63.02666667,74.33333333,2.66666667,4.5,2.14285714,0,0,0,0,0,0,19.66666667,0.33333333,0,0,19.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.66666667,0,0,19.66666667,28,6.66666667,25.66666667,0,0,0,0,19.66666667,0,0,0,0,0,0,0,0,0,0,0,0,15.33333333,3,12.33333333,0,0,0,0,0,0,3.66666667,0,0,68.3,1.55555556,1.55555556,1,NA,NA,NA,NA,NA,NA,1,73,73,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,0,NA,NA,NA,"DAPU7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:39","2018-09-01","NM_LasCrucesDO_TriCounty_2018_5-3b_02.mdb","{6DE9C440-09E5-4C43-8B56-93B106C73884}","c(-106.1269781"," 32.5405659)",1,25754,15.14787446,45.46646518,26.06112157,27.99259594,9.397746542,3.28e-05,0.001188854,0.000204646,0.000351675,0.000445199,4.92e-06,0.000178062,3.07e-05,5.27e-05,6.67e-05,9.52e-06,0.000344457,5.93e-05,0.000101897,0.000129005,2.3e-05,0.000833122,0.000143411,0.00024645,0.000312004,288,5.09333333333333,63.0266666666667,61.3333333333333,19.6666666666667,243.347826086957,40.5882352941176,5.99552614996849,393,9.68260869565217,68.12
"R042XB012NM","4.1","NML00000_2019_Sandy_4972019-09-01","NML00000_2019_Sandy_497","Sandy_497","NM","NM","NML00000","NML00000_2019","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2019_Sandy_4972019-09-01",NA,31.89844546,-106.75626149,"2019-08-15 00:00:00","2019-08-15 00:00:00",68,21,0.98666667,3.41333333,11.37333333,57.65333333,73.42666667,1,1,1,0,1,0,0,0,1,16.66666667,4.33333333,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.66666667,0,0,16.66666667,8.33333333,0,8.33333333,0,0,0,0,16.66666667,4.33333333,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,6,0,0,70.83333333,24.33333333,24.33333333,NA,NA,NA,NA,NA,NA,NA,NA,84,84,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:40","2019-09-01","NM2019RawDownloadCleaned.gdb","{6A327868-3FF5-471A-827C-765AFE06D97C}","c(-106.75626149"," 31.898445456)",1,29161,7.749825804,22.58175381,13.47135462,14.33117761,4.695227357,7.29e-06,0.000580431,4.19e-05,0.000108843,0.000194231,1.09e-06,8.69e-05,6.28e-06,1.63e-05,2.91e-05,2.11e-06,0.000168204,1.21e-05,3.15e-05,5.63e-05,5.11e-06,0.000406795,2.94e-05,7.63e-05,0.000136122,570,11.3733333333333,57.6533333333333,68,21,323.941176470588,70.8333333333333,4.57328719723183,431.416666666667,6.09058823529412,69.0266666666666
"R042XB012NM","3.2","NML00000_2020_Sandy_5162019-09-01","NML00000_2020_Sandy_516","Sandy_516","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Sandy_5162019-09-01",NA,32.26335571,-106.94031194,"2019-08-14 00:00:00","2019-08-14 00:00:00",59.33333333,25.33333333,0.90666667,7.68,7.54666667,55.64,71.77333333,2,3.66666667,1.16666667,0.33333333,0.33333333,0,0,0.33333333,0.33333333,15,10.33333333,0,0,25.33333333,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0,0,0,0,0,0.33333333,15,0,0,15,33,2.33333333,31.66666667,0,0.33333333,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,14.66666667,1.66666667,13,0,0,0,0,0,0,0.66666667,0,0,48,24.77777778,24,NA,31,31,NA,31,NA,NA,31,69,69,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:40","2019-09-01","NM2019RawDownloadCleaned.gdb","{F83644D1-A9B0-4AFB-82BE-365B551A78F5}","c(-106.940311942"," 32.2633557090001)",1,29224,9.490597412,30.85964738,17.54034551,18.40749899,6.713904606,1.5e-05,0.000833977,0.000109328,0.000214722,0.000305918,2.25e-06,0.00012491,1.64e-05,3.22e-05,4.58e-05,4.36e-06,0.000241634,3.17e-05,6.22e-05,8.86e-05,1.05e-05,0.00058443,7.66e-05,0.000150474,0.00021439,630,7.54666666666667,55.64,59.3333333333333,25.3333333333333,209.423076923077,42.1111111111111,4.97310736756647,338.5,8.03825857519789,63.1866666666667
"R042XB015NM","3.2","NML00000_2020_Shallow_5742019-09-01","NML00000_2020_Shallow_574","Shallow_574","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Shallow_5742019-09-01",NA,32.29312989,-107.12373247,"2019-08-20 00:00:00","2019-08-20 00:00:00",42,15,0.98666667,7.08,20.53333333,53.16,81.76,2.16666667,2.4,2.07692308,0.33333333,0,0,0,0.33333333,0,7.33333333,8.66666667,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.33333333,0.33333333,0,0,0,0,0,0,0.33333333,7.33333333,0,0,7.33333333,16.66666667,1,15.66666667,0.33333333,0,0,0,7.33333333,7.33333333,0,0,0,0,0,0,0,0,0,0,0,10.66666667,0.66666667,10,0,0,0,0,0,12,20.33333333,0,0,27.36842105,6.66666667,6.66666667,6.66666667,NA,NA,NA,NA,NA,NA,6.66666667,58.5,58.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:40","2019-09-01","NM2019RawDownloadCleaned.gdb","{6B4E47D8-ECA5-460D-8CF8-C8D23F9B3891}","c(-107.123732475"," 32.29312989)",0.666666666666667,29232,16.38516909,65.01286039,32.94655344,36.10360537,15.6007694,7.85e-05,0.0041161,0.000621653,0.001304651,0.00197529,4.43e-08,2.4e-06,3.54e-07,7.86e-07,1.29e-06,1.01e-06,5.31e-05,8e-06,1.69e-05,2.58e-05,2.65e-05,0.001391926,0.000210199,0.000441244,0.000668274,638,20.5333333333333,53.16,42,15,204.4,26.15,7.81644359464627,255.772727272727,9.78098383452112,73.6933333333333
"R042XB012NM","4.1","NML00000_2020_Sandy_5132019-09-01","NML00000_2020_Sandy_513","Sandy_513","NM","NM","NML00000","NML00000_2020","https://gis.blm.doi.net/attachments/AIM/Terradat/NM/NML00000_2020_Sandy_5132019-09-01",NA,31.79449686,-106.81589425,"2019-08-20 00:00:00","2019-08-20 00:00:00",62.33333333,26.66666667,0.54666667,2.25333333,8.49333333,60.38666667,71.68,1.38888889,2.75,1,0,3.33333333,1,0,1,3.33333333,19.66666667,3.66666667,1.33333333,0,26.66666667,0,0,0,0,0,0,0,0,0,0,0,3.33333333,0,0,1,1,0,0,0,1,19.66666667,0,0,19.66666667,28,4.33333333,25.33333333,0,1.33333333,1,0,19.66666667,3.33333333,1.33333333,0,0,0,0,0,0,0,0,0,0,11,2.33333333,8.66666667,0,0,0,0,0,0,0,0,0,67.1875,22.75,29.66666667,NA,2,2,NA,2,NA,NA,2,120.28571429,120.28571429,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planning","Land Use Plan Effectiveness","Random","Revisit Base Plot","DBROWNING","2020-04-06 14:10:51","ILMOCAIMDBO","2022-01-13 12:28:40","2019-09-01","NM2019RawDownloadCleaned.gdb","{4DB11C66-4730-4946-BC70-096C6F7479BF}","c(-106.815894252"," 31.7944968570001)",1,29221,6.221048678,19.65712424,11.01892484,11.64818195,4.134539227,9.89e-06,0.000405806,6.41e-05,0.000115835,0.000161344,1.52e-06,6.26e-05,9.88e-06,1.79e-05,2.49e-05,2.96e-06,0.000121339,1.92e-05,3.46e-05,4.82e-05,6.93e-06,0.000284307,4.49e-05,8.12e-05,0.000113044,627,8.49333333333333,60.3866666666667,62.3333333333333,26.6666666666667,320.352941176471,63.7058823529412,5.0286241920591,469.636363636364,7.37194661294384,68.88
