"","PrimaryKey","GapCover_101_200","GapCover_200_plus","BareSoilCover","TotalFoliarCover","MeanGap","MeanMaxHeight","ScaledGap","MeanGap_1m","ScaledGap_1m"
"187","18080313544580762018-09-01",19.36,7.04,24,21.6666666666667,74.2745098039216,28,2.65266106442577,180,6.42857142857143
"188","18090608573441562018-09-01",11.6933333333333,32.6,42.3333333333333,43.6666666666667,161.923076923077,62.1739130434783,2.60435718128026,276.833333333333,4.4525641025641
"189","18090610135134672018-09-01",21.4533333333333,7.62666666666667,3.66666666666667,46.6666666666667,85.2264150943396,42.1034482758621,2.02421460912027,167.769230769231,3.98469098469098
"190","18090610424684712018-09-01",18.08,25.2,3,40.3333333333333,112.075,32.0357142857143,3.4984392419175,216.4,6.75496098104794
"191","1809061201383122018-09-01",25.7733333333333,22.6933333333333,39,30.3333333333333,92.8032786885246,21.75,4.26681741096665,169.772727272727,7.80564263322884
"192","18091110461549402018-09-01",21.5066666666667,10.1733333333333,37.6666666666667,51.3333333333333,71.4333333333333,42.3448275862069,1.68694353963084,158.4,3.74071661237785
"193","18091112520330472018-09-01",18.0666666666667,26.48,38.6666666666667,26.3333333333333,101.45652173913,37.448275862069,2.70924413483866,238.642857142857,6.37259931596948
"194","18091113130627462018-09-01",15.12,34.48,40.6666666666667,32,112.3,34.1666666666667,3.28682926829268,218.823529411765,6.40459110473458
"195","18091113302082122018-09-01",17.2666666666667,38.2,48,25,143.176470588235,47.1052631578947,3.0395004929346,218.947368421053,4.64804469273743
"196","18091113542463092018-09-01",19.52,8.46666666666667,48,32,60.0375,22.6333333333333,2.65261413843888,161.461538461538,7.13379404101054
"197","18091114495445962018-09-01",1.70666666666667,0,7,69,44.2093023255814,55.9333333333333,0.790392771017546,128,2.28843861740167
"198","18091708593442232018-09-01",1.94666666666667,80.9733333333333,75.3333333333333,17,572.181818181818,39.2941176470588,14.5615133369624,777.375,19.783495508982
"199","18091807190684402018-09-01",1.45333333333333,86.5466666666667,77.6666666666667,10.3333333333333,521.230769230769,23.2666666666667,22.4024685915803,660,28.3667621776504
"200","18091807211781862018-09-01",13.16,53.6,51.3333333333333,19.3333333333333,176.1875,67.8125,2.59815668202765,278.166666666667,4.10199692780338
"201","18091909104338872018-09-01",25.7733333333333,24.12,55,34,111.468085106383,105.5,1.05656952707472,196.947368421053,1.86679970067348
"202","18091910180580092018-09-01",14.7733333333333,2.82666666666667,7,44,61.1833333333333,34.6333333333333,1.76660250240616,146.666666666667,4.23484119345525
"203","1809191332192062018-09-01",24.0933333333333,27.3333333333333,53.3333333333333,35,108.75,25.8666666666667,4.20425257731959,192.85,7.4555412371134
"204","18091914171476982018-09-01",23.2533333333333,44.24,28.6666666666667,15.3333333333333,130.26,11.7,11.1333333333333,220.086956521739,18.810850984764
"205","18091915392251912018-09-01",6.37333333333333,57.3333333333333,60.3333333333333,27.3333333333333,225.833333333333,68.3571428571429,3.30372692441658,398.166666666667,5.82479972135145
"206","18091915395965732018-09-01",17.7066666666667,34.44,37,29.3333333333333,126.35,34.5,3.66231884057971,235.941176470588,6.83887468030691
"207","18091915404731482018-09-01",21.3866666666667,40.9733333333333,16.3333333333333,24.3333333333333,178.931034482759,48.2692307692308,3.70693776617667,259.833333333333,5.38300132802125
"208","18091915415965062018-09-01",8.77333333333333,32.9066666666667,37.6666666666667,33.6666666666667,110.243902439024,35.0416666666667,3.14608045010296,284.181818181818,8.10982596476057
"209","18092109154111072018-09-01",12.84,2.86666666666667,0.333333333333333,59.6666666666667,57.5,39.4333333333333,1.458157227388,168.285714285714,4.26760053133679
"210","18092109173336972018-09-01",6.22666666666667,7.54666666666667,19.6666666666667,37,61.6461538461538,28.1666666666667,2.18862084660901,188.833333333333,6.70414201183432
"211","18092114283211422018-09-01",0,0,15.6666666666667,77.6666666666667,38.2941176470588,39.1034482758621,0.979302832244009,NA,NA
"212","18092215330068792018-09-01",16.6933333333333,40.9866666666667,44.3333333333333,25.3333333333333,127.295454545455,34.6923076923077,3.66927030840556,216.3,6.23481152993348
"213","18092309100174692018-09-01",6.38666666666667,76.1333333333333,62.6666666666667,10.6666666666667,304,54.4,5.58823529411765,412.6,7.58455882352941
"214","18092314034534682018-09-01",16.2266666666667,32.52,52.3333333333333,27,147.129032258065,44.9523809523809,3.27299753963915,243.733333333333,5.42203389830508
"215","18100108162338252018-09-01",22.92,28.72,5.33333333333333,36,122.348837209302,38.7666666666667,3.15603191425543,215.166666666667,5.55030094582975
"216","18100110220287802018-09-01",11.0666666666667,29.16,41.6666666666667,40,120.352941176471,40.0384615384615,3.00593320901848,232.076923076923,5.79634966378482
"217","18100111120091762018-09-01",16.56,39.04,7.33333333333333,28,180,50,3.6,224.736842105263,4.49473684210526
"218","18100112131521012018-09-01",22.8933333333333,20.5333333333333,13.3333333333333,31,91.7076923076923,28.0344827586207,3.27124609707636,191.588235294118,6.83402069314811
"219","18100115300651492018-09-01",15.6533333333333,8.48,12.3333333333333,28.3333333333333,75.26,30.448275862069,2.47173272933182,181,5.9445073612684
"220","18100207200535522018-09-01",19.56,43.8933333333333,58.3333333333333,20.3333333333333,163.705882352941,54.4444444444444,3.00684273709484,279.941176470588,5.14177671068427
"221","18100209480124682018-09-01",8.76,67.7066666666667,51.3333333333333,20.3333333333333,352.941176470588,97.8888888888889,3.60552847699806,521.363636363636,5.32607574037767
"222","18100214473894502018-09-01",11.28,63.4,19.6666666666667,24.6666666666667,322.666666666667,113.25,2.84915378955114,400.071428571429,3.53263954588458
"223","1810030747064042018-09-01",13.76,46.6133333333333,62,24,158.058823529412,32.1052631578947,4.92314368370299,301.866666666667,9.4024043715847
"224","18100307482999912018-09-01",10.9866666666667,14.3466666666667,32.3333333333333,52.3333333333333,91.1470588235294,44.7037037037037,2.03891515181052,211.111111111111,4.72245236122618
"225","18100407361158432018-09-01",10.5466666666667,57.0533333333333,61.6666666666667,24.6666666666667,212.461538461538,54.8571428571429,3.87299679487179,281.666666666667,5.13454861111111
"226","1810040859307362018-09-01",10.9066666666667,57.8,11.6666666666667,22.6666666666667,210.37037037037,52.1052631578947,4.03741114852226,286.277777777778,5.49421997755331
"227","1810041342059482018-09-01",0,3.8,0.666666666666667,83,62.2105263157895,101.1,0.615336560987037,285,2.81899109792285
"228","18100511451925802018-09-01",6.44,0,27.6666666666667,48.6666666666667,48.6730769230769,38.2758620689655,1.27163894663895,120.75,3.15472972972973
"229","18100608402827012018-09-01",20.4533333333333,28.4,49.3333333333333,24.3333333333333,107.372549019608,26.4285714285714,4.06274509803922,203.555555555556,7.7021021021021
"230","18100614204493882018-09-01",16.76,6.30666666666667,37.3333333333333,44.6666666666667,78.5227272727273,52.7857142857143,1.48757534752122,157.272727272727,2.9794562676836
"231","18100711374120922018-09-01",17.2666666666667,47.1333333333333,27.6666666666667,23,186.8,31.0869565217391,6.00895104895105,301.875,9.71066433566434
"232","18101508193783972018-09-01",14.4666666666667,53.3066666666667,56,22,180.878787878788,57.8888888888889,3.12458558715756,282.388888888889,4.87811900191939
"233","18101509145528592018-09-01",17.24,18.52,1.66666666666667,53,100.636363636364,50.2333333333333,2.00337817457924,191.571428571429,3.8136316238506
"234","18101511224069032018-09-01",12.5066666666667,18.0533333333333,39.6666666666667,40.3333333333333,88.0212765957447,47.7407407407407,1.84373504118317,208.363636363636,4.3644826856619
"235","18101512024679432018-09-01",20.36,22.9733333333333,17,22,83.0151515151515,15.0714285714286,5.50811431854086,191.176470588235,12.684694730973
"236","18101513324313092018-09-01",0,0,4.66666666666667,84.3333333333333,35.695652173913,55.3666666666667,0.644713765934612,NA,NA
"237","18101609341832862018-09-01",4.08,2.82666666666667,35.6666666666667,35.3333333333333,48.188679245283,22.6551724137931,2.12704976881767,172.666666666667,7.62151192288179
"238","18101610271743612018-09-01",14.9333333333333,19.5066666666667,43.3333333333333,46,95.4222222222222,56.8,1.67996870109546,215.25,3.78961267605634
"239","18101615195840682018-09-01",7.8,10.76,8.33333333333333,41,72.531914893617,33.3214285714286,2.17673485211284,198.857142857143,5.96784565916399
"240","18101616095628982018-09-01",7.36,70.5333333333333,50.6666666666667,16,293.727272727273,37.8125,7.76799398948159,486.833333333333,12.8749311294766
"241","18101711000827022018-09-01",21.4666666666667,31.9066666666667,5,35.6666666666667,144.939393939394,53.6,2.70409317051108,222.388888888889,4.1490464344942
"242","18101711091244872018-09-01",32.4,16.3866666666667,22,39,110.295454545455,25.4333333333333,4.33664958894317,174.238095238095,6.85077700805093
"243","18101810201342682018-09-01",8.29333333333333,0,34.3333333333333,44.6666666666667,59.5471698113208,50.7,1.17450039075583,124.4,2.45364891518738
"244","18101811453772242018-09-01",4.6,21.2,1,52,128.142857142857,83.7142857142857,1.53071672354949,215,2.56825938566553
"245","18102209582957042018-09-01",8.64,36.32,7,38.6666666666667,162.407407407407,55.76,2.91261491046283,267.076923076923,4.78975830482287
"246","181024094133172018-09-01",1.4,0,10.6666666666667,51,43.9230769230769,37.8275862068966,1.16113877007222,105,2.77575205104831
"247","18102509430461912018-09-01",9.33333333333333,66.3333333333333,68.6666666666667,15.3333333333333,249.2,41,6.0780487804878,378.333333333333,9.22764227642276
"248","18103013461990682018-09-01",5.05333333333333,0,16.6666666666667,57,42.9315068493151,34.1724137931034,1.2563205838851,126.333333333333,3.69693911873528
"249","18103016070167102018-09-01",11.08,13.1066666666667,5.66666666666667,42,71.5593220338983,50.3,1.42265053745325,164.909090909091,3.27851075365986
"250","18103109372870462018-09-01",0,0,32.6666666666667,48.6666666666667,41.2619047619048,20.6551724137931,1.99765482152794,NA,NA
"251","18103114245040262018-09-01",8.24,14.1866666666667,25.3333333333333,59.6666666666667,85.5,49.4814814814815,1.72791916167665,186.888888888889,3.77694610778443
"252","18110108420537362018-09-01",9.81333333333333,0,4.33333333333333,62.3333333333333,66.2727272727273,55.1538461538462,1.2015975656143,147.2,2.66889818688982
"253","18110109423525942018-09-01",4.62666666666667,0,32,45,49.234375,33.1379310344828,1.4857407648283,115.666666666667,3.49046132500867
"254","18110115180598362018-09-01",4.24,0,19,69.3333333333333,54.8333333333333,64.8064516129032,0.846109175377468,159,2.45345943255351
"255","181102093228882018-09-01",16.8,42.2133333333333,24.6666666666667,21.3333333333333,124.020833333333,28.6538461538462,4.32824384787472,232.947368421053,8.12970681737902
"256","18110212070837412018-09-01",11.16,3.48,1.66666666666667,55,67.6136363636364,77.7037037037037,0.870146893144986,183,2.35510009532888
"257","18110216201587292018-09-01",10.16,7.88,5.33333333333333,51,68.0350877192982,53.2,1.27885503231764,161.444444444444,3.03467000835422
"258","18110309574935812018-09-01",21.3866666666667,35.6,69.6666666666667,23,120.891304347826,19.25,6.28006775832863,224.947368421053,11.6855775803144
"259","18110310281323862018-09-01",10.04,0,16.6666666666667,40.6666666666667,49.0833333333333,19.7666666666667,2.48313659359191,125.5,6.34907251264756
"260","18110314431021512018-09-01",6.94666666666667,10.0666666666667,3.66666666666667,45.6666666666667,62.6792452830189,50.3703703703704,1.24436736958935,196.571428571429,3.90252100840336
"261","18110315121289192018-09-01",1.69333333333333,0,9.66666666666667,45.3333333333333,40.5694444444444,24.8333333333333,1.63366890380313,127,5.11409395973154
"262","18110409421856062018-09-01",20.36,29.0933333333333,42.3333333333333,36,132.833333333333,53.5,2.48286604361371,206.055555555556,3.8515057113188
"263","18110414511423122018-09-01",18.3733333333333,56.84,49,11.3333333333333,176.432432432432,17.5925925925926,10.0287908961593,268.619047619048,15.2688721804511
"264","1811050708016722018-09-01",7.38666666666667,3.17333333333333,17,51.3333333333333,52.5,26.5666666666667,1.97616060225847,158.4,5.96235884567127
"265","18110509413547172018-09-01",11.0666666666667,44.8133333333333,21.6666666666667,25.3333333333333,142.102564102564,43.7619047619048,3.24717502301833,261.9375,5.98551414581066
"266","18111310364676182018-09-01",15.9733333333333,6.13333333333333,4,35.6666666666667,64.5970149253731,39.4137931034483,1.63894438568313,150.727272727273,3.8242265171399
"267","18111408420193482018-09-01",10.2,0,1.33333333333333,62.3333333333333,57.0192307692308,61.1,0.933211632884301,127.5,2.08674304418985
"268","18111409033834262018-09-01",16.8933333333333,9.90666666666667,26,32.3333333333333,67.5151515151515,31.3666666666667,2.15244903874022,167.5,5.34006376195537
"269","18111413233697932018-09-01",31.8266666666667,20.44,4.33333333333333,20,90.1076923076923,20.3076923076923,4.43712121212121,196,9.65151515151515
"270","18111510233589882018-09-01",20.2533333333333,31.2533333333333,8.66666666666667,36.3333333333333,117,33.7,3.47181008902077,227.235294117647,6.74288706580555
"271","18111511331485802018-09-01",16.0266666666667,2.77333333333333,0.333333333333333,44,71.4716981132076,69.9333333333333,1.02199758979801,156.666666666667,2.24022878932316
"272","18111609320673042018-09-01",13.5866666666667,18.1466666666667,0,50.6666666666667,81.8958333333333,50,1.63791666666667,216.363636363636,4.32727272727273
"273","18111610124010952018-09-01",8.32,75.1066666666667,48.3333333333333,11.6666666666667,298.727272727273,46,6.49407114624506,391.0625,8.50135869565217
"274","18111714515395542018-09-01",16.2666666666667,5.73333333333333,1.33779264214047,50.8361204013378,80.7714285714286,61.0384615384615,1.32328742461068,165,2.70321361058601
"275","18111810125120812018-09-01",21.12,6.52,6.33333333333333,42.3333333333333,84.0909090909091,55.8928571428571,1.50450188788847,159.461538461538,2.85298599164414
"276","18111812092782042018-09-01",22.0133333333333,13.7466666666667,3.66666666666667,43.6666666666667,81,42.7241379310345,1.89588377723971,167.625,3.92342615012107
"277","18111908263764742018-09-01",10.9066666666667,23.4133333333333,37,35,89.34,37.9523809523809,2.35400250941029,214.5,5.65181932245922
"278","18111908391250452018-09-01",5.68,3.01333333333333,21,63.3333333333333,58.1590909090909,42.2666666666667,1.37600372813307,163,3.85646687697161
"279","18111909175538052018-09-01",6.94666666666667,54.8,63.3333333333333,25.6666666666667,467.4,54.0833333333333,8.642218798151,514.555555555556,9.51412429378531
"280","18112118332655172018-09-01",18.64,6.86666666666667,1.66666666666667,51.3333333333333,81.3061224489796,41.6,1.95447409733124,143.785714285714,3.45638736263736
"281","1811231303578082018-09-01",10.3333333333333,58.84,54.6666666666667,26.6666666666667,267.9,69,3.88260869565217,324.25,4.69927536231884
"282","18112314482833062018-09-01",0,71.3733333333333,56.6666666666667,33,420.923076923077,95.2352941176471,4.41982230246591,486.636363636364,5.10983210736145
"283","18112321435962012018-09-01",7.8,65.4133333333333,60.6666666666667,28.3333333333333,349.25,110.3,3.1663644605621,422.384615384615,3.82941627728572
"284","18112612083180012018-09-01",4.62666666666667,7.28,3.66666666666667,69.3333333333333,67.3414634146341,61.0689655172414,1.10271171034692,178.6,2.92456239412761
"285","18112613445331732018-09-01",11.3866666666667,4.21333333333333,0,66.6666666666667,75.4333333333333,69.6896551724138,1.08241794491176,167.142857142857,2.39838835088711
"286","18112709440799872018-09-01",32.8666666666667,22.0266666666667,34.6666666666667,21.6666666666667,101.775862068966,22.2068965517241,4.58307453416149,179,8.06055900621118
"287","18112713143637632018-09-01",22.4,8.38666666666667,5,47,82.4444444444444,50.8571428571429,1.6210986267166,164.928571428571,3.24297752808989
"288","18112809100042272018-09-01",5.09333333333333,63.0266666666667,61.3333333333333,19.6666666666667,243.347826086957,40.5882352941176,5.99552614996849,393,9.68260869565217
"289","18112810334652662018-09-01",9.81333333333333,0,6,70,66.52,60.1724137931034,1.1054899713467,147.2,2.44630372492837
"290","18112813221936782018-09-01",9.13333333333333,72.4933333333333,61.3333333333333,16.6666666666667,352.611111111111,49.3703703703704,7.14216054013503,437.285714285714,8.85725002679241
"291","18112908551958792018-09-01",13.5333333333333,65.8133333333333,54,16,261.708333333333,31.76,8.24018681780017,330.611111111111,10.4096697453121
"292","18113013263220532018-09-01",22.2666666666667,27.48,59.6666666666667,28,122.714285714286,23,5.33540372670807,207.277777777778,9.01207729468599
"293","18120311184581232018-09-01",15.7866666666667,35.96,3,36.6666666666667,169.925925925926,77.4285714285714,2.19461527948613,277.214285714286,3.58025830258303
"294","18120410252143452018-09-01",23.1333333333333,36.5333333333333,5.66666666666667,31.6666666666667,139.891891891892,43.375,3.22517330010125,203.409090909091,4.68954676447472
"295","18120611351943022018-09-01",1.62666666666667,0,0,89.6666666666667,67,58.3103448275862,1.14902424600828,122,2.09225310467179
"296","20113513020201R1",7.6,75.3666666666667,54.4554455445545,12.8712871287129,406.34652631579,49.8230769230769,8.15578947368421,446.263058823529,8.95695501730104
"297","20113513020201R2",8.76666666666667,69,54.4554455445545,16.8316831683168,280.190222222222,60.5117647058824,4.63034293552812,355.5492,5.8757037037037
"298","20113513030101O1",14.4333333333333,35.3,48.5148514851485,28.7128712871287,140.06623255814,24.384,5.74418604651163,244.642105263158,10.0328947368421
"299","20113513030101O2",17.8666666666667,49.9333333333333,21.7821782178218,26.7326732673267,188.811243243243,48.5775,3.88680445151033,242.316,4.98823529411765
"300","20113513040801R1",14.0333333333333,42.6,43.5643564356436,32.6732673267327,224.82048,85.852,2.61869822485207,287.697333333333,3.35108481262327
"301","20113513040801R2",13,37.2666666666667,44.5544554455446,28.7128712871287,144.78,77.6393333333333,1.86477644492912,234.8484,3.02486368593239
"302","20113513050201O1",24.4,29.8333333333333,42.5742574257426,29.7029702970297,125.566714285714,20.8169565217391,6.03194391815082,194.846222222222,9.35997642204539
"303","20113513050201O2",25.9333333333333,10.5,40.5940594059406,33.6633663366337,93.5687619047619,32.4826923076923,2.88057286072324,149.21947826087,4.59381497221314
"304","20113513050301R1",17.9666666666667,47.3333333333333,46.5346534653465,21.7821782178218,202.692,22.7076,8.9261744966443,259.610086956522,11.432740005836
"305","20113513050301R2",10.5,72.3333333333333,61.3861386138614,13.8613861386139,390.7536,42.9846153846154,9.09054545454545,451.462588235294,10.5028877005348
"306","20113513070701O1",17.2333333333333,8.46666666666666,10.8910891089109,51.4851485148515,91.9480000000001,38.8815384615385,2.36482412060302,144.860210526316,3.72568103676276
"307","20113513080101R1",9.46666666666667,83.9666666666666,91.0891089108911,2.97029702970297,536.448,20.066,26.7341772151899,569.5696,28.3848101265823
"308","20113513080101R2",13.5,8.3,25.7425742574257,53.4653465346535,81.2165,39.0407407407407,2.08030120481928,149.569714285714,3.83111876075731
"309","20113513090502P1",11.9,51.4,16.8316831683168,21.7821782178218,222.0976,49.3346153846154,4.50186138613861,327.152,6.63128712871287
"310","20113513090502P2",13.1333333333333,29.2666666666667,26.7326732673267,33.6633663366337,146.393647058824,107.173888888889,1.3659450877125,258.4704,2.41169190256748
"311","20113519050401R1",0,0,28.7128712871287,69.3069306930693,33.5280000000001,9.21925925925926,3.63673469387756,NA,NA
"312","20113527101101O1",0,0,25.7425742574257,51.4851485148515,0,25.4940740740741,0,NA,NA
"313","20113527101101O2",1.6,0,11.8811881188119,44.5544554455446,48.8731034482758,30.7622222222222,1.58873774122113,146.304,4.7559633027523
"314","20113529010901O2",20.1333333333333,56.7666666666667,65.3465346534653,13.8613861386139,196.215,34.9584210526316,5.61281070745698,249.410482758621,7.13448935188238
"315","20113529010901O3",6.46666666666667,46.2666666666667,67.4698795180723,20.4819277108434,243.285818181818,45.9509090909091,5.29447236180905,351.608571428572,7.65183058147882
"316","20113535031303O1",23.0333333333333,23.5666666666667,36.6336633663366,23.7623762376238,120.724705882353,47.0504761904762,2.56585513382731,202.909714285714,4.31259640102828
"317","20113535031303O2",20.9666666666667,18.6,36.6336633663366,40.5940594059406,120.998511627907,57.15,2.11720930232558,200.998666666667,3.51703703703704
"318","2011355010501P1",5.13333333333333,0,1.98019801980198,50.4950495049505,59.3557894736841,24.3651851851852,2.43609022556391,117.348,4.81621621621621
"319","2011355010501P2",3.6,2.63333333333333,13.8613861386139,61.3861386138614,69.342,21.8722222222222,3.17032258064516,167.64,7.66451612903225
"320","20113551041101R1",11.3666666666667,44.1333333333334,37.6237623762376,24.7524752475248,166.276421052632,50.5758823529412,3.28766228718029,298.524705882353,5.90251107828656
"321","20113551041101R2",19.5,28.3666666666667,40.5940594059406,27.7227722772277,117.620142857143,27.178,4.32777036048064,203.523272727273,7.48853016142736
"322","20113551061201O1",17.3333333333333,9.13333333333335,26.7326732673267,52.4752475247525,99.3945365853659,48.3108,2.05739786104486,172.865142857143,3.57818837314106
"323","20113551061201O2",5.86666666666667,2.5,15.8415841584158,48.5148514851485,67.1195,35.4134615384615,1.89531034482759,153.0096,4.32066206896552
"324","2011355120601P2",0,4,17.8217821782178,59.4059405940594,69.2727272727273,15.8044444444444,4.38311688311689,365.76,23.1428571428571
"325","20113553051401R2",4.1,0,8.16326530612245,50,60.5028,74.8323076923077,0.808511749347258,124.968,1.66997389033942
"326","20113553051401R3",8.2,0,3.96039603960396,74.2574257425743,62.6533333333334,92.3337037037037,0.678553234844626,124.968,1.35343861436577
"327","20113553071001O2",5.83333333333334,0,24.7524752475248,46.5346534653465,58.4107636363636,24.6474074074074,2.36985426786954,126.7968,5.14442748091604
"328","20113553071201O2",12,2.4,28.7128712871287,50.4950495049505,76.9464489795918,36.9824,2.08062345817448,134.874,3.64697802197802
"329","20123513040601O1",1.96666666666667,75.0666666666667,71.2871287128713,21.7821782178218,445.389,70.9385714285714,6.27851662404092,503.137714285714,7.0925831202046
"330","20123513040601O2",8.03333333333334,59.1,62.3762376237624,23.7623762376238,267.24864,50.4092307692308,5.30158139534884,361.098352941176,7.16333789329685
"331","20123513110101O2",10.1,59.2333333333333,52.4752475247525,28.7128712871287,296.045106382979,63.8386666666667,4.63739488684463,358.016432432433,5.60814395297154
"332","20123513110101O3",11,59.5,58.4158415841584,29.7029702970297,294.993391304348,107.768571428571,2.73728590250329,379.207058823529,3.51871657754011
"333","20123513110301R1",9.63333333333332,34.0666666666667,40.5940594059406,37.6237623762376,196.652444444444,104.273684210526,1.88592592592593,277.922181818182,2.66531468531468
"334","20123513110301R2",1.96666666666667,72.8333333333333,45.5445544554455,18.8118811881188,375.841846153846,78.74,4.77320099255583,513.418666666667,6.52043010752688
"335","20123515030501R2",17.2,51.1666666666667,26.7326732673267,8.91089108910891,195.834,20.7645,9.43119266055046,290.10864,13.971376146789
"336","20123527040401O1",16.1333333333333,29.2333333333333,18.8118811881188,45.5445544554455,185.86704,71.12,2.61342857142857,225.150947368421,3.16578947368421
"337","20123527040401O2",20.0333333333333,29.3666666666667,20.7920792079208,26.7326732673267,154.632338028169,60.80125,2.543242746295,208.926545454545,3.43622122003323
"338","20123535010801O2",12.3666666666667,20.6,46.5346534653465,40.5940594059406,104.013,39.0652,2.66254876462939,215.319428571429,5.51179639606168
"339","20123535010801O3",16.8666666666667,29.3333333333333,10.8910891089109,38.6138613861386,131.5212,44.2468,2.97244546498278,222.343578947368,5.02507704393015
"340","20123535020601O1",23.4666666666667,9.83333333333334,27.7227722772277,30.6930693069307,88.7066322580645,21.7311111111111,4.08201089233347,155.170909090909,7.1404958677686
"341","20123535020601O2",14.4333333333333,17.6666666666667,55.8139534883721,16.2790697674419,91.8325454545455,16.3094736842105,5.6306259314456,196.596,12.0540983606557
"342","20123535051101O1",18.7,42.4666666666667,29.7029702970297,30.6930693069307,176.741666666667,89.0336842105263,1.98511011011011,237.4265,2.6667042042042
"343","20123535051101O2",25.1666666666667,27.4666666666667,0,34.6534653465347,119.964679245283,25.2534615384615,4.75042516696471,184.990153846154,7.32533849129594
"344","20123535061001O2",16.3333333333333,4.7,25.7425742574257,49.5049504950495,75.706309859155,26.9522222222222,2.80890789764767,132.7785,4.92643979057592
"345","20123535061001O3",15.0333333333333,9.36666666666667,21.7821782178218,32.6732673267327,80.6383157894737,26.5288888888889,3.03964165733483,155.448,5.85957446808511
"346","20123535070401O1",0,56.2333333333333,59.4059405940594,38.6138613861386,748.937142857143,61.1716666666667,12.2432031636184,748.937142857143,12.2432031636184
"347","20123535070401O2",6.46666666666666,70.4333333333334,70.2970297029703,18.8118811881188,276.182666666667,53.8284615384615,5.1307924984876,351.5868,6.53161524500907
"348","20123535100301R1",21.3666666666667,61.7333333333333,89.1089108910891,7.92079207920792,210.390153846154,10.541,19.9592215013902,253.1872,24.0192771084337
"349","20123535100301R3",18.1666666666667,52.9,82.1782178217822,11.8811881188119,192.321365853659,21.9075,8.77879109225875,341.536421052632,15.5899313501144
"350","2012355010501R3",4.3,0,24.7524752475248,54.4554455445545,61.468,31.9381481481481,1.92459499263623,125.73,3.93667157584683
"351","20123551040701O2",16.2333333333333,16.9333333333333,5.94059405940594,37.6237623762376,107.806434782609,66.8481818181818,1.61270556431629,179.110105263158,2.67935642214344
"352","20123551040701O3",23.1,10.0666666666667,4.95049504950495,50.4950495049505,109.479906976744,65.4878260869565,1.67175967685007,165.5826,2.52844856661046
"353","20123551041001O1",22.5666666666667,49.0333333333333,51.4851485148515,14.8514851485149,187.972860759494,23.2156,8.09683405811151,271.147591836735,11.6795427142411
"354","20123551041001O2",8.13333333333334,67.7666666666667,44.5544554455446,13.8613861386139,352.973268292683,72.5714285714286,4.86380487804878,436.626,6.0165
"355","20123551051101O1",13.9666666666667,33.1333333333333,56.4356435643564,31.6831683168317,144.648296296296,55.9404761904762,2.58575375375375,290.9824,5.20164324324324
"356","20123551051101O2",10.6666666666667,13.8666666666667,50.4950495049505,38.6138613861386,94.6297674418606,37.6766666666667,2.51162790697675,186.944,4.96179775280899
"357","20123551091201R1",33.3666666666667,14.8666666666667,40.5940594059406,40.5940594059406,120.080216216216,21.7311111111111,5.52572832572833,181.917473684211,8.37129186602871
"358","20123551091201R3",18.1666666666667,24.1333333333334,54.4554455445545,32.6732673267327,137.367818181818,34.3840740740741,3.99510011192638,240.5634,6.99636114911081
"359","2012355140703O1",15.4666666666667,25.0333333333333,10.9756097560976,25.609756097561,131.327407407407,59.3372222222222,2.21323820848197,190.209714285714,3.20557159843723
"360","2012355140703O2",20.2,20.7333333333333,28.7128712871287,31.6831683168317,108.796666666667,40.1108333333333,2.71240105540897,187.1472,4.66575197889182
"361","20123553041601R1",3.46666666666666,5,42.5742574257426,52.4752475247525,61.752,21.7311111111111,2.84164024951427,178.6128,8.21922077922078
"362","20123553041601R3",20.1333333333333,7.13333333333333,49.5049504950495,32.6732673267327,98.963238095238,28.8680769230769,3.42812021593747,194.691,6.74416243654822
"363","20123553081201R2",23.5333333333333,5.73333333333334,21.7821782178218,33.6633663366337,86.4816338028169,43.0741666666667,2.00773782745614,154.9908,3.59823095823096
"364","20143513201307B2",2,69.5333333333333,64.3564356435644,26.7326732673267,730.165333333333,84.836,8.60678642714571,817.626,9.6377245508982
"365","20143513201316B1",6,17.0666666666667,41.1764705882353,33.3333333333333,223.1136,50.4371428571429,4.42359712230216,263.652,5.2273381294964
"366","20143513201316B2",1.5,76.9,53.4653465346535,22.7722772277228,609.092,69.215,8.8,716.8896,10.3574311926605
"367","20143513201407B1",9.66666666666666,6.83333333333333,42.5742574257426,20.7920792079208,195.302037735849,26.67,7.32291105121294,365.252,13.6952380952381
"368","20143513201407B2",20.2666666666667,35.5,16.8316831683168,23.7623762376238,226.340275862069,26.1408333333333,8.65849504397599,308.707692307692,11.8094051697291
"369","20143513201504B1",9.70000000000001,58.8,25.7425742574257,18.8118811881188,249.609428571429,57.404,4.34829329962073,391.4775,6.81969026548673
"370","20143513201504B2",8.13333333333333,68.1,37.6237623762376,14.8514851485149,353.930857142857,42.4542857142857,8.33675213675214,465.7344,10.9702564102564
"371","20143515200105B1",17.2333333333333,26.0333333333333,45.5445544554455,20.7920792079208,133.854939759036,19.3386363636364,6.92163279985614,205.0542,10.6033432835821
"372","20143515200105B2",6.56666666666667,65.3666666666667,61.3861386138614,12.8712871287129,223.041882352941,20.9061538461538,10.6687190764156,370.755333333333,17.7342679127726
"373","20143515200109B1",1.76666666666667,0,4.95049504950495,24.7524752475248,55.9525714285714,25.5411111111111,2.19068666140489,161.544,6.32486187845304
